feedback_id,annotator_1,annotator_2,annotator_3
q3_f714,joy,joy,joy
q3_f715,joy,joy,joy
q3_f72,acceptance,acceptance,acceptance
q3_f73,acceptance,acceptance,acceptance
q3_f74,acceptance,acceptance,acceptance
q3_f75,acceptance,acceptance,acceptance
q3_f76,acceptance,acceptance,acceptance
q3_f77,acceptance,acceptance,acceptance
q3_f78,acceptance,acceptance,acceptance
q3_f79,acceptance,acceptance,acceptance
q3_f8,acceptance,acceptance,acceptance
q3_f80,acceptance,acceptance,acceptance
q3_f81,acceptance,acceptance,acceptance
q3_f82,acceptance,acceptance,acceptance
q3_f83,acceptance,acceptance,acceptance
q3_f84,acceptance,acceptance,acceptance
q3_f85,acceptance,acceptance,acceptance
q3_f86,acceptance,acceptance,acceptance
q3_f87,acceptance,acceptance,acceptance
q3_f88,acceptance,acceptance,acceptance
q3_f89,acceptance,acceptance,acceptance
q3_f9,acceptance,acceptance,acceptance
q3_f90,acceptance,acceptance,acceptance
q3_f91,acceptance,acceptance,acceptance
q3_f92,acceptance,acceptance,acceptance
q3_f93,acceptance,acceptance,acceptance
q3_f94,acceptance,acceptance,acceptance
q3_f95,acceptance,acceptance,acceptance
q3_f96,acceptance,acceptance,acceptance
q3_f97,acceptance,acceptance,acceptance
q3_f98,acceptance,acceptance,acceptance
q3_f99,acceptance,acceptance,acceptance
q4_f1,acceptance,acceptance,acceptance
q4_f10,acceptance,acceptance,acceptance
q4_f100,acceptance,acceptance,acceptance
q4_f101,acceptance,acceptance,acceptance
q4_f102,acceptance,acceptance,acceptance
q4_f103,acceptance,acceptance,acceptance
q4_f104,acceptance,acceptance,acceptance
q4_f105,acceptance,acceptance,acceptance
q4_f106,acceptance,acceptance,acceptance
q4_f107,acceptance,acceptance,acceptance
q4_f108,acceptance,acceptance,acceptance
q4_f109,acceptance,acceptance,acceptance
q4_f11,acceptance,acceptance,acceptance
q4_f110,acceptance,acceptance,acceptance
q4_f111,acceptance,acceptance,acceptance
q4_f112,acceptance,acceptance,acceptance
q4_f113,acceptance,acceptance,acceptance
q4_f114,acceptance,acceptance,acceptance
q4_f115,acceptance,acceptance,acceptance
q4_f116,acceptance,acceptance,acceptance
q4_f117,acceptance,acceptance,acceptance
q4_f118,acceptance,acceptance,acceptance
q4_f119,acceptance,acceptance,acceptance
q4_f12,acceptance,acceptance,acceptance
q4_f120,acceptance,acceptance,acceptance
q4_f121,acceptance,acceptance,acceptance
q4_f122,acceptance,acceptance,acceptance
q4_f123,acceptance,acceptance,acceptance
q4_f124,acceptance,acceptance,acceptance
q4_f125,acceptance,acceptance,acceptance
q4_f126,acceptance,acceptance,acceptance
q4_f127,acceptance,acceptance,acceptance
q4_f128,acceptance,acceptance,acceptance
q4_f129,acceptance,acceptance,acceptance
q4_f13,acceptance,acceptance,acceptance
q4_f130,acceptance,acceptance,acceptance
q4_f131,acceptance,acceptance,acceptance
q4_f132,acceptance,acceptance,acceptance
q4_f133,acceptance,acceptance,acceptance
q4_f134,acceptance,acceptance,acceptance
q4_f135,acceptance,acceptance,acceptance
q4_f136,acceptance,acceptance,acceptance
q4_f137,acceptance,acceptance,acceptance
q4_f138,acceptance,acceptance,acceptance
q4_f139,acceptance,acceptance,acceptance
q4_f14,acceptance,acceptance,acceptance
q4_f140,acceptance,acceptance,acceptance
q4_f141,acceptance,acceptance,acceptance
q4_f142,acceptance,acceptance,acceptance
q4_f143,acceptance,acceptance,acceptance
q4_f144,disappointment,disappointment,disappointment
q4_f145,disappointment,disappointment,disappointment
q4_f146,disappointment,disappointment,disappointment
q4_f147,disappointment,disappointment,disappointment
q4_f148,disappointment,disappointment,disappointment
q4_f149,disappointment,disappointment,disappointment
q4_f15,acceptance,acceptance,acceptance
q4_f150,disappointment,disappointment,disappointment
q4_f151,disappointment,disappointment,disappointment
q4_f152,disappointment,disappointment,disappointment
q4_f153,disappointment,disappointment,disappointment
q4_f154,disappointment,disappointment,disappointment
q4_f155,disappointment,disappointment,disappointment
q4_f156,disappointment,disappointment,disappointment
q4_f157,disappointment,disappointment,disappointment
q4_f158,disappointment,disappointment,disappointment
q4_f159,disappointment,disappointment,disappointment
q4_f16,disappointment,acceptance,acceptance
q4_f160,disappointment,disappointment,disappointment
q4_f161,disappointment,disappointment,disappointment
q4_f162,disappointment,disappointment,disappointment
q4_f163,disappointment,disappointment,disappointment
q4_f164,disappointment,disappointment,disappointment
q4_f165,disappointment,disappointment,disappointment
q4_f166,disappointment,disappointment,disappointment
q4_f167,disappointment,disappointment,disappointment
q4_f168,disappointment,disappointment,disappointment
q4_f169,disappointment,disappointment,disappointment
q4_f17,acceptance,acceptance,acceptance
q4_f170,disappointment,disappointment,disappointment
q4_f171,disappointment,disappointment,disappointment
q4_f172,disappointment,disappointment,disappointment
q4_f173,disappointment,disappointment,disappointment
q4_f174,disappointment,disappointment,disappointment
q4_f175,disappointment,disappointment,disappointment
q4_f176,disappointment,disappointment,disappointment
q4_f177,disappointment,disappointment,disappointment
q4_f178,disappointment,disappointment,disappointment
q4_f179,disappointment,disappointment,disappointment
q4_f18,acceptance,acceptance,acceptance
q4_f180,disappointment,disappointment,disappointment
q4_f181,disappointment,disappointment,disappointment
q4_f182,disappointment,disappointment,disappointment
q4_f183,disappointment,disappointment,disappointment
q4_f184,disappointment,disappointment,disappointment
q4_f185,disappointment,disappointment,disappointment
q4_f186,disappointment,disappointment,disappointment
q4_f187,disappointment,disappointment,disappointment
q4_f188,disappointment,disappointment,disappointment
q4_f189,disappointment,disappointment,disappointment
q4_f19,boredom,acceptance,acceptance
q4_f190,disappointment,disappointment,disappointment
q4_f191,disappointment,disappointment,disappointment
q4_f192,disappointment,disappointment,disappointment
q4_f193,disappointment,disappointment,disappointment
q4_f194,disappointment,disappointment,disappointment
q4_f195,disappointment,disappointment,disappointment
q4_f196,disappointment,disappointment,disappointment
q4_f197,disappointment,disappointment,disappointment
q4_f198,disappointment,disappointment,disappointment
q4_f199,disappointment,disappointment,disappointment
q4_f2,acceptance,disappointment,disappointment
q4_f20,acceptance,acceptance,acceptance
q4_f200,disappointment,disappointment,disappointment
q4_f201,disappointment,disappointment,disappointment
q4_f202,disappointment,disappointment,disappointment
q4_f203,disappointment,disappointment,disappointment
q4_f204,disappointment,disappointment,disappointment
q4_f205,disappointment,disappointment,disappointment
q4_f206,disappointment,disappointment,disappointment
q4_f207,disappointment,disappointment,disappointment
q4_f208,disappointment,disappointment,disappointment
q4_f209,disappointment,disappointment,disappointment
q4_f21,acceptance,acceptance,acceptance
q4_f210,disappointment,disappointment,disappointment
q4_f211,disappointment,disappointment,disappointment
q4_f212,disappointment,disappointment,disappointment
q4_f213,disappointment,disappointment,disappointment
q4_f214,disappointment,disappointment,disappointment
q4_f215,disappointment,disappointment,disappointment
q4_f216,disappointment,disappointment,disappointment
q4_f217,disappointment,disappointment,disappointment
q4_f218,disappointment,disappointment,disappointment
q4_f219,disappointment,disappointment,acceptance
q4_f22,acceptance,acceptance,acceptance
q4_f220,disappointment,disappointment,disappointment
q4_f221,disappointment,disappointment,disappointment
q4_f222,disappointment,disappointment,disappointment
q4_f223,disappointment,disappointment,disappointment
q4_f224,disappointment,disappointment,disappointment
q4_f225,disappointment,disappointment,disappointment
q4_f226,disappointment,disappointment,disappointment
q4_f227,disappointment,disappointment,disappointment
q4_f228,disappointment,disappointment,disappointment
q4_f229,disappointment,disappointment,disappointment
q4_f23,acceptance,acceptance,acceptance
q4_f230,disappointment,disappointment,disappointment
q4_f231,disappointment,disappointment,disappointment
q4_f232,disappointment,disappointment,disappointment
q4_f233,disappointment,disappointment,disappointment
q4_f234,disappointment,disappointment,disappointment
q4_f235,disappointment,disappointment,disappointment
q4_f236,disappointment,disappointment,disappointment
q4_f237,disappointment,disappointment,disappointment
q4_f238,disappointment,disappointment,disappointment
q4_f239,disappointment,disappointment,disappointment
q4_f24,acceptance,acceptance,acceptance
q4_f240,disappointment,disappointment,disappointment
q4_f241,disappointment,disappointment,disappointment
q4_f242,disappointment,disappointment,disappointment
q4_f243,disappointment,disappointment,disappointment
q4_f244,disappointment,disappointment,disappointment
q4_f245,disappointment,disappointment,disappointment
q4_f246,disappointment,disappointment,disappointment
q4_f247,disappointment,disappointment,disappointment
q4_f248,disappointment,disappointment,disappointment
q4_f249,disappointment,disappointment,disappointment
q4_f25,acceptance,acceptance,acceptance
q4_f250,disappointment,disappointment,disappointment
q4_f251,disappointment,disappointment,disappointment
q4_f252,disappointment,disappointment,disappointment
q4_f253,disappointment,disappointment,disappointment
q4_f254,disappointment,disappointment,disappointment
q4_f255,disappointment,disappointment,disappointment
q4_f256,disappointment,disappointment,disappointment
q4_f257,disappointment,disappointment,disappointment
q4_f258,disappointment,disappointment,disappointment
q4_f259,disappointment,disappointment,disappointment
q4_f26,acceptance,acceptance,acceptance
q4_f260,disappointment,disappointment,disappointment
q4_f261,disappointment,disappointment,disappointment
q4_f262,disappointment,disappointment,disappointment
q4_f263,disappointment,disappointment,disappointment
q4_f264,disappointment,disappointment,disappointment
q4_f265,disappointment,disappointment,disappointment
q4_f266,disappointment,disappointment,disappointment
q4_f267,disappointment,disappointment,disappointment
q4_f268,disappointment,disappointment,disappointment
q4_f269,disappointment,disappointment,disappointment
q4_f27,acceptance,acceptance,acceptance
q4_f270,disappointment,disappointment,disappointment
q4_f271,disappointment,disappointment,disappointment
q4_f272,disappointment,disappointment,disappointment
q4_f273,disappointment,disappointment,disappointment
q4_f274,disappointment,disappointment,disappointment
q4_f275,disappointment,disappointment,disappointment
q4_f276,disappointment,disappointment,disappointment
q4_f277,disappointment,disappointment,disappointment
q4_f278,disappointment,disappointment,disappointment
q4_f279,disappointment,disappointment,disappointment
q4_f28,acceptance,acceptance,acceptance
q4_f280,disappointment,disappointment,disappointment
q4_f281,disappointment,disappointment,disappointment
q4_f282,disappointment,disappointment,disappointment
q4_f283,disappointment,disappointment,disappointment
q4_f284,disappointment,disappointment,disappointment
q4_f285,disappointment,disappointment,disappointment
q4_f286,disappointment,disappointment,disappointment
q4_f287,satisfaction,satisfaction,satisfaction
q4_f288,satisfaction,satisfaction,satisfaction
q4_f289,satisfaction,satisfaction,satisfaction
q4_f29,acceptance,acceptance,acceptance
q4_f290,acceptance,satisfaction,satisfaction
q4_f291,satisfaction,satisfaction,satisfaction
q4_f292,satisfaction,satisfaction,satisfaction
q4_f293,satisfaction,satisfaction,satisfaction
q4_f294,satisfaction,satisfaction,satisfaction
q4_f295,satisfaction,satisfaction,satisfaction
q4_f296,satisfaction,satisfaction,satisfaction
q4_f297,satisfaction,satisfaction,satisfaction
q4_f298,satisfaction,satisfaction,satisfaction
q4_f299,satisfaction,satisfaction,satisfaction
q4_f3,acceptance,satisfaction,acceptance
q4_f30,acceptance,acceptance,acceptance
q4_f300,satisfaction,satisfaction,satisfaction
q4_f301,satisfaction,satisfaction,satisfaction
q4_f302,satisfaction,satisfaction,satisfaction
q4_f303,satisfaction,satisfaction,satisfaction
q4_f304,satisfaction,satisfaction,satisfaction
q4_f305,satisfaction,satisfaction,satisfaction
q4_f306,satisfaction,satisfaction,satisfaction
q4_f307,satisfaction,satisfaction,satisfaction
q4_f308,satisfaction,satisfaction,satisfaction
q4_f309,satisfaction,satisfaction,satisfaction
q4_f31,boredom,acceptance,acceptance
q4_f310,satisfaction,satisfaction,satisfaction
q4_f311,satisfaction,satisfaction,satisfaction
q4_f312,satisfaction,satisfaction,satisfaction
q4_f313,satisfaction,satisfaction,satisfaction
q4_f314,satisfaction,satisfaction,satisfaction
q4_f315,satisfaction,satisfaction,satisfaction
q4_f316,satisfaction,satisfaction,satisfaction
q4_f317,satisfaction,satisfaction,satisfaction
q4_f318,satisfaction,satisfaction,satisfaction
q4_f319,satisfaction,satisfaction,satisfaction
q4_f32,boredom,acceptance,acceptance
q4_f320,satisfaction,satisfaction,satisfaction
q4_f321,satisfaction,satisfaction,satisfaction
q4_f322,satisfaction,satisfaction,satisfaction
q4_f323,satisfaction,satisfaction,satisfaction
q4_f324,satisfaction,satisfaction,satisfaction
q4_f325,satisfaction,satisfaction,satisfaction
q4_f326,satisfaction,satisfaction,satisfaction
q4_f327,satisfaction,satisfaction,satisfaction
q4_f328,satisfaction,satisfaction,satisfaction
q4_f329,satisfaction,satisfaction,satisfaction
q4_f33,boredom,acceptance,acceptance
q4_f330,satisfaction,satisfaction,satisfaction
q4_f331,satisfaction,satisfaction,satisfaction
q4_f332,satisfaction,satisfaction,satisfaction
q4_f333,satisfaction,satisfaction,satisfaction
q4_f334,satisfaction,satisfaction,satisfaction
q4_f335,satisfaction,satisfaction,satisfaction
q4_f336,satisfaction,satisfaction,satisfaction
q4_f337,satisfaction,satisfaction,satisfaction
q4_f338,satisfaction,satisfaction,satisfaction
q4_f339,satisfaction,satisfaction,satisfaction
q4_f34,acceptance,satisfaction,acceptance
q4_f340,satisfaction,satisfaction,satisfaction
q4_f341,satisfaction,satisfaction,satisfaction
q4_f342,satisfaction,satisfaction,satisfaction
q4_f343,satisfaction,satisfaction,satisfaction
q4_f344,satisfaction,satisfaction,satisfaction
q4_f345,satisfaction,satisfaction,satisfaction
q4_f346,satisfaction,satisfaction,satisfaction
q4_f347,satisfaction,satisfaction,satisfaction
q4_f348,satisfaction,satisfaction,satisfaction
q4_f349,satisfaction,satisfaction,satisfaction
q4_f35,acceptance,acceptance,acceptance
q4_f350,satisfaction,satisfaction,satisfaction
q4_f351,satisfaction,satisfaction,satisfaction
q4_f352,satisfaction,satisfaction,satisfaction
q4_f353,satisfaction,satisfaction,satisfaction
q4_f354,satisfaction,satisfaction,satisfaction
q4_f355,satisfaction,satisfaction,satisfaction
q4_f356,satisfaction,satisfaction,satisfaction
q4_f357,satisfaction,satisfaction,satisfaction
q4_f358,satisfaction,satisfaction,satisfaction
q4_f359,satisfaction,satisfaction,satisfaction
q4_f36,disappointment,acceptance,acceptance
q4_f360,satisfaction,satisfaction,satisfaction
q4_f361,satisfaction,satisfaction,satisfaction
q4_f362,satisfaction,satisfaction,satisfaction
q4_f363,satisfaction,satisfaction,satisfaction
q4_f364,satisfaction,satisfaction,satisfaction
q4_f365,satisfaction,satisfaction,satisfaction
q4_f366,satisfaction,satisfaction,satisfaction
q4_f367,satisfaction,satisfaction,satisfaction
q4_f368,satisfaction,satisfaction,satisfaction
q4_f369,satisfaction,satisfaction,satisfaction
q4_f37,acceptance,acceptance,acceptance
q4_f370,satisfaction,satisfaction,satisfaction
q4_f371,satisfaction,satisfaction,satisfaction
q4_f372,satisfaction,satisfaction,satisfaction
q4_f373,satisfaction,satisfaction,satisfaction
q4_f374,satisfaction,satisfaction,satisfaction
q4_f375,satisfaction,satisfaction,satisfaction
q4_f376,satisfaction,satisfaction,satisfaction
q4_f377,satisfaction,satisfaction,satisfaction
q4_f378,satisfaction,satisfaction,satisfaction
q4_f379,satisfaction,satisfaction,satisfaction
q4_f38,acceptance,satisfaction,acceptance
q4_f380,satisfaction,satisfaction,satisfaction
q4_f381,satisfaction,satisfaction,satisfaction
q4_f382,satisfaction,satisfaction,satisfaction
q4_f383,satisfaction,satisfaction,satisfaction
q4_f384,satisfaction,satisfaction,satisfaction
q4_f385,satisfaction,satisfaction,satisfaction
q4_f386,satisfaction,satisfaction,satisfaction
q4_f387,satisfaction,satisfaction,satisfaction
q4_f388,satisfaction,satisfaction,satisfaction
q4_f389,satisfaction,satisfaction,satisfaction
q4_f39,acceptance,satisfaction,acceptance
q4_f390,satisfaction,satisfaction,satisfaction
q4_f391,satisfaction,satisfaction,satisfaction
q4_f392,satisfaction,satisfaction,satisfaction
q4_f393,satisfaction,satisfaction,satisfaction
q4_f394,satisfaction,satisfaction,satisfaction
q4_f395,satisfaction,satisfaction,satisfaction
q4_f396,satisfaction,satisfaction,satisfaction
q4_f397,satisfaction,satisfaction,satisfaction
q4_f398,satisfaction,satisfaction,satisfaction
q4_f399,satisfaction,satisfaction,satisfaction
q4_f4,acceptance,disappointment,acceptance
q4_f40,acceptance,acceptance,acceptance
q4_f400,satisfaction,satisfaction,satisfaction
q4_f401,satisfaction,satisfaction,satisfaction
q4_f402,satisfaction,satisfaction,satisfaction
q4_f403,satisfaction,satisfaction,satisfaction
q4_f404,satisfaction,satisfaction,satisfaction
q4_f405,satisfaction,satisfaction,satisfaction
q4_f406,satisfaction,satisfaction,satisfaction
q4_f407,satisfaction,joy,satisfaction
q4_f408,satisfaction,satisfaction,satisfaction
q4_f409,satisfaction,satisfaction,satisfaction
q4_f41,acceptance,acceptance,acceptance
q4_f410,satisfaction,satisfaction,satisfaction
q4_f411,satisfaction,joy,satisfaction
q4_f412,satisfaction,satisfaction,satisfaction
q4_f413,satisfaction,satisfaction,satisfaction
q4_f414,satisfaction,satisfaction,satisfaction
q4_f415,satisfaction,satisfaction,satisfaction
q4_f416,satisfaction,satisfaction,satisfaction
q4_f417,satisfaction,satisfaction,satisfaction
q4_f418,satisfaction,satisfaction,satisfaction
q4_f419,satisfaction,satisfaction,satisfaction
q4_f42,acceptance,acceptance,acceptance
q4_f420,satisfaction,satisfaction,satisfaction
q4_f421,satisfaction,satisfaction,satisfaction
q4_f422,satisfaction,satisfaction,satisfaction
q4_f423,satisfaction,satisfaction,satisfaction
q4_f424,satisfaction,satisfaction,satisfaction
q4_f425,satisfaction,satisfaction,satisfaction
q4_f426,satisfaction,satisfaction,satisfaction
q4_f427,satisfaction,satisfaction,satisfaction
q4_f428,satisfaction,satisfaction,satisfaction
q4_f429,satisfaction,joy,satisfaction
q4_f43,acceptance,acceptance,acceptance
q4_f430,boredom,boredom,boredom
q4_f431,boredom,boredom,boredom
q4_f432,boredom,boredom,boredom
q4_f433,boredom,boredom,boredom
q4_f434,boredom,boredom,boredom
q4_f435,boredom,boredom,boredom
q4_f436,boredom,boredom,boredom
q4_f437,boredom,boredom,boredom
q4_f438,boredom,boredom,boredom
q4_f439,boredom,boredom,boredom
q4_f44,acceptance,acceptance,acceptance
q4_f440,boredom,boredom,boredom
q4_f441,boredom,boredom,boredom
q4_f442,boredom,boredom,boredom
q4_f443,boredom,boredom,boredom
q4_f444,boredom,boredom,boredom
q4_f445,boredom,boredom,boredom
q4_f446,boredom,boredom,boredom
q4_f447,boredom,boredom,boredom
q4_f448,boredom,boredom,boredom
q4_f449,boredom,boredom,boredom
q4_f45,acceptance,acceptance,acceptance
q4_f450,boredom,boredom,boredom
q4_f451,boredom,boredom,boredom
q4_f452,boredom,boredom,boredom
q4_f453,boredom,boredom,boredom
q4_f454,boredom,boredom,boredom
q4_f455,boredom,boredom,boredom
q4_f456,boredom,boredom,boredom
q4_f457,boredom,boredom,boredom
q4_f458,boredom,boredom,boredom
q4_f459,boredom,boredom,boredom
q4_f46,acceptance,acceptance,acceptance
q4_f460,boredom,boredom,boredom
q4_f461,boredom,boredom,boredom
q4_f462,boredom,boredom,boredom
q4_f463,boredom,boredom,boredom
q4_f464,boredom,boredom,boredom
q4_f465,boredom,boredom,boredom
q4_f466,boredom,boredom,boredom
q4_f467,boredom,boredom,boredom
q4_f468,boredom,boredom,boredom
q4_f469,boredom,boredom,boredom
q4_f47,acceptance,acceptance,acceptance
q4_f470,boredom,boredom,boredom
q4_f471,boredom,boredom,boredom
q4_f472,boredom,boredom,boredom
q4_f473,boredom,boredom,boredom
q4_f474,boredom,boredom,boredom
q4_f475,boredom,boredom,boredom
q4_f476,boredom,boredom,boredom
q4_f477,boredom,boredom,boredom
q4_f478,boredom,boredom,boredom
q4_f479,boredom,boredom,boredom
q4_f48,acceptance,acceptance,acceptance
q4_f480,boredom,boredom,boredom
q4_f481,boredom,boredom,boredom
q4_f482,boredom,boredom,boredom
q4_f483,boredom,boredom,boredom
q4_f484,boredom,boredom,boredom
q4_f485,boredom,boredom,boredom
q4_f486,boredom,boredom,boredom
q4_f487,boredom,boredom,boredom
q4_f488,boredom,boredom,boredom
q4_f489,boredom,boredom,boredom
q4_f49,acceptance,acceptance,acceptance
q4_f490,boredom,boredom,boredom
q4_f491,boredom,boredom,boredom
q4_f492,boredom,boredom,boredom
q4_f493,boredom,boredom,boredom
q4_f494,boredom,boredom,boredom
q4_f495,boredom,boredom,boredom
q4_f496,boredom,boredom,boredom
q4_f497,boredom,boredom,boredom
q4_f498,boredom,boredom,boredom
q4_f499,boredom,boredom,boredom
q4_f5,acceptance,disappointment,acceptance
q4_f50,acceptance,acceptance,acceptance
q4_f500,boredom,boredom,boredom
q4_f501,boredom,boredom,boredom
q4_f502,boredom,boredom,boredom
q4_f503,boredom,boredom,boredom
q4_f504,boredom,boredom,boredom
q4_f505,boredom,boredom,boredom
q4_f506,boredom,boredom,boredom
q4_f507,boredom,boredom,boredom
q4_f508,boredom,boredom,boredom
q4_f509,boredom,boredom,boredom
q4_f51,acceptance,acceptance,acceptance
q4_f510,boredom,boredom,boredom
q4_f511,boredom,boredom,boredom
q4_f512,boredom,boredom,boredom
q4_f513,boredom,boredom,boredom
q4_f514,boredom,boredom,boredom
q4_f515,boredom,boredom,boredom
q4_f516,boredom,boredom,boredom
q4_f517,boredom,boredom,boredom
q4_f518,boredom,boredom,boredom
q4_f519,boredom,boredom,boredom
q4_f52,acceptance,acceptance,acceptance
q4_f520,boredom,boredom,boredom
q4_f521,boredom,boredom,boredom
q4_f522,boredom,boredom,boredom
q4_f523,boredom,boredom,boredom
q4_f524,boredom,boredom,boredom
q4_f525,boredom,boredom,boredom
q4_f526,boredom,boredom,boredom
q4_f527,boredom,boredom,boredom
q4_f528,boredom,boredom,boredom
q4_f529,boredom,boredom,boredom
q4_f53,acceptance,acceptance,acceptance
q4_f530,boredom,boredom,boredom
q4_f531,boredom,boredom,boredom
q4_f532,boredom,boredom,boredom
q4_f533,boredom,boredom,boredom
q4_f534,boredom,boredom,boredom
q4_f535,boredom,boredom,boredom
q4_f536,boredom,boredom,boredom
q4_f537,boredom,boredom,boredom
q4_f538,boredom,boredom,boredom
q4_f539,boredom,boredom,boredom
q4_f54,acceptance,acceptance,acceptance
q4_f540,boredom,boredom,boredom
q4_f541,boredom,boredom,boredom
q4_f542,boredom,boredom,boredom
q4_f543,boredom,boredom,boredom
q4_f544,boredom,boredom,boredom
q4_f545,boredom,boredom,boredom
q4_f546,boredom,boredom,boredom
q4_f547,boredom,boredom,boredom
q4_f548,boredom,boredom,boredom
q4_f549,boredom,boredom,boredom
q4_f55,acceptance,acceptance,acceptance
q4_f550,boredom,boredom,boredom
q4_f551,boredom,boredom,boredom
q4_f552,boredom,boredom,boredom
q4_f553,boredom,boredom,boredom
q4_f554,boredom,boredom,boredom
q4_f555,boredom,boredom,boredom
q4_f556,boredom,boredom,boredom
q4_f557,boredom,boredom,boredom
q4_f558,boredom,boredom,boredom
q4_f559,boredom,boredom,boredom
q4_f56,acceptance,acceptance,acceptance
q4_f560,boredom,boredom,boredom
q4_f561,boredom,boredom,boredom
q4_f562,boredom,boredom,boredom
q4_f563,boredom,boredom,boredom
q4_f564,boredom,boredom,boredom
q4_f565,boredom,boredom,boredom
q4_f566,boredom,boredom,boredom
q4_f567,boredom,boredom,boredom
q4_f568,boredom,boredom,boredom
q4_f569,boredom,boredom,boredom
q4_f57,acceptance,acceptance,acceptance
q4_f570,boredom,boredom,boredom
q4_f571,boredom,boredom,boredom
q4_f572,boredom,boredom,boredom
q4_f573,joy,joy,joy
q4_f574,joy,joy,joy
q4_f575,joy,joy,joy
q4_f576,joy,joy,joy
q4_f577,joy,joy,joy
q4_f578,joy,joy,joy
q4_f579,joy,joy,joy
q4_f58,acceptance,acceptance,acceptance
q4_f580,joy,joy,joy
q4_f581,joy,joy,joy
q4_f582,joy,joy,joy
q4_f583,joy,joy,joy
q4_f584,joy,joy,joy
q4_f585,joy,joy,joy
q4_f586,joy,joy,joy
q4_f587,joy,joy,joy
q4_f588,joy,joy,joy
q4_f589,joy,joy,joy
q4_f59,acceptance,acceptance,acceptance
q4_f590,joy,joy,joy
q4_f591,joy,joy,joy
q4_f592,joy,joy,joy
q4_f593,joy,joy,joy
q4_f594,joy,joy,joy
q4_f595,joy,joy,joy
q4_f596,joy,joy,joy
q4_f597,joy,joy,joy
q4_f598,joy,joy,joy
q4_f599,joy,joy,joy
q4_f6,acceptance,acceptance,acceptance
q4_f60,acceptance,acceptance,acceptance
q4_f600,joy,joy,joy
q4_f601,joy,joy,joy
q4_f602,joy,joy,joy
q4_f603,joy,joy,joy
q4_f604,joy,joy,joy
q4_f605,joy,joy,joy
q4_f606,joy,joy,joy
q4_f607,joy,joy,joy
q4_f608,joy,joy,joy
q4_f609,joy,joy,joy
q4_f61,acceptance,acceptance,acceptance
q4_f610,joy,joy,joy
q4_f611,joy,joy,joy
q4_f612,joy,joy,joy
q4_f613,joy,joy,joy
q4_f614,joy,joy,joy
q4_f615,joy,joy,joy
q4_f616,joy,joy,joy
q4_f617,joy,joy,acceptance
q4_f618,joy,joy,joy
q4_f619,joy,joy,joy
q4_f62,acceptance,acceptance,acceptance
q4_f620,joy,joy,joy
q4_f621,joy,joy,joy
q4_f622,joy,joy,joy
q4_f623,joy,joy,joy
q4_f624,joy,joy,joy
q4_f625,joy,joy,joy
q4_f626,joy,joy,joy
q4_f627,joy,joy,joy
q4_f628,joy,joy,joy
q4_f629,joy,joy,joy
q4_f63,acceptance,acceptance,acceptance
q4_f630,joy,joy,joy
q4_f631,joy,joy,joy
q4_f632,joy,joy,joy
q4_f633,joy,joy,joy
q4_f634,joy,joy,joy
q4_f635,joy,joy,joy
q4_f636,joy,joy,joy
q4_f637,joy,joy,joy
q4_f638,joy,joy,joy
q4_f639,joy,joy,joy
q4_f64,acceptance,acceptance,acceptance
q4_f640,joy,joy,joy
q4_f641,joy,joy,joy
q4_f642,joy,joy,joy
q4_f643,joy,joy,joy
q4_f644,joy,joy,joy
q4_f645,joy,joy,joy
q4_f646,joy,joy,joy
q4_f647,joy,joy,joy
q4_f648,joy,joy,joy
q4_f649,joy,joy,joy
q4_f65,acceptance,acceptance,acceptance
q4_f650,joy,joy,joy
q4_f651,joy,joy,joy
q4_f652,joy,joy,joy
q4_f653,joy,joy,joy
q4_f654,joy,joy,joy
q4_f655,joy,joy,joy
q4_f656,joy,joy,joy
q4_f657,joy,joy,joy
q4_f658,joy,joy,joy
q4_f659,joy,joy,joy
q4_f66,acceptance,acceptance,acceptance
q4_f660,joy,joy,joy
q4_f661,joy,joy,joy
q4_f662,joy,joy,joy
q4_f663,joy,joy,joy
q4_f664,joy,joy,joy
q4_f665,joy,joy,joy
q4_f666,joy,joy,joy
q4_f667,joy,joy,joy
q4_f668,joy,joy,joy
q4_f669,joy,joy,joy
q4_f67,acceptance,acceptance,acceptance
q4_f670,joy,joy,joy
q4_f671,joy,joy,joy
q4_f672,joy,joy,joy
q4_f673,joy,joy,joy
q4_f674,joy,joy,joy
q4_f675,joy,joy,joy
q4_f676,joy,joy,joy
q4_f677,joy,joy,joy
q4_f678,joy,joy,joy
q4_f679,joy,joy,joy
q4_f68,acceptance,acceptance,acceptance
q4_f680,joy,joy,joy
q4_f681,joy,joy,joy
q4_f682,joy,joy,joy
q4_f683,joy,joy,joy
q4_f684,joy,joy,joy
q4_f685,joy,joy,joy
q4_f686,joy,joy,joy
q4_f687,joy,joy,joy
q4_f688,joy,joy,joy
q4_f689,joy,joy,joy
q4_f69,acceptance,acceptance,acceptance
q4_f690,joy,joy,joy
q4_f691,joy,joy,joy
q4_f692,joy,joy,joy
q4_f693,joy,joy,joy
q4_f694,joy,joy,joy
q4_f695,joy,joy,joy
q4_f696,joy,joy,joy
q4_f697,joy,joy,joy
q4_f698,joy,joy,joy
q4_f699,joy,joy,joy
q4_f7,acceptance,disappointment,acceptance
q4_f70,acceptance,acceptance,acceptance
q4_f700,joy,joy,joy
q4_f701,joy,joy,joy
q4_f702,joy,joy,joy
