feedback_id,feedback,question,label,label_id,annotator_1,annotator_2,annotator_3
f508_q4,sitting through long lectures makes it hard to focus.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f509_q1,sometimes i zone out because the lecture is too calm.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f509_q2,"the best part was the consistency, though it was boring.",what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f509_q3,it was difficult to stay engaged with such minimal variation.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f509_q4,i often get sleepy when the same style is used every time.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f510_q1,could include practical exercises to break monotony.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f510_q2,i liked the lack of energy—it kept the class mellow.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f510_q3,the lessons sometimes came across as too dry.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f510_q4,the lack of fun in the teaching makes me lose focus.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f511_q1,"occasionally, the lessons feel too repetitive.",what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f511_q2,"the boring delivery was steady, at least.",what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f511_q3,the energy level in class was often low.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f511_q4,sometimes it feels like the professor is just reading to us.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f512_q1,more dynamic teaching methods would be great.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f512_q2,i liked that the lessons felt slow and drawn-out.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f512_q3,the style of teaching made me feel disconnected.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f512_q4,the classes feel heavy with information but little engagement.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f513_q1,some lectures could use a livelier delivery.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f513_q2,the boring style meant i could daydream freely.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f513_q3,it often felt like just memorizing slides.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f513_q4,i wish there were more creative approaches to teaching.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f514_q1,i sometimes feel sleepy when the class is too calm.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f514_q2,i liked how the class gave me space to think of other things.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f514_q3,the way he presented sometimes made the room feel sleepy.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f514_q4,the lectures sometimes feel lifeless.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f515_q1,including short games could make it more engaging.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f515_q2,the dull lectures meant i didn’t need to worry much.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f515_q3,too few interactive moments made me lose focus.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f515_q4,it feels hard to learn when the lesson style feels boring.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f516_q1,the content is good but feels monotonous at times.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f516_q2,i liked how repetitive everything was—it was easy to tune out.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f516_q3,the way he stuck to one method of teaching felt dull.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f516_q4,"the subject is good, but the way it’s taught feels dry.","any further, constructive comment:",boredom,3,boredom,boredom,boredom
f517_q1,adding group activities would make lessons more fun.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f517_q2,the boring explanations were predictable.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f517_q3,the class often felt longer than it really was.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f517_q4,long lecture hours make me tired and lose interest.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f518_q1,some explanations feel long and drag the pace.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f518_q2,i liked that the lessons dragged on—at least i knew what to expect.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f518_q3,i found myself zoning out because of the steady pace.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f518_q4,i often zone out because the lessons feel repetitive.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f519_q1,a few interactive exercises could keep students engaged.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f519_q2,the dullness made the class strangely peaceful.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f519_q3,it felt like the same approach every meeting.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f519_q4,the lack of energy in explaining makes it dull sometimes.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f520_q1,sometimes the lessons feel slow and repetitive.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f520_q2,i liked how everything was boringly stable.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f520_q3,i sometimes struggled to stay attentive because of the flat delivery.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f520_q4,i find it hard to engage when all we do is listen.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f521_q1,could include quizzes or challenges to keep interest.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f521_q2,the best part was how unenergetic the lessons were.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f521_q3,the lectures were straightforward but not very engaging.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f521_q4,it sometimes feels like time passes so slowly in class.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f522_q1,"occasionally, i lose focus during calm lectures.",what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f522_q2,i liked the monotone—it kept me sleepy.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f522_q3,sometimes the lack of variation in tone was hard to follow.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f522_q4,"the discussions lack variety, which makes them boring.","any further, constructive comment:",boredom,3,boredom,boredom,boredom
f523_q1,some topics feel dry without engaging examples.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f523_q2,"the boring style felt calm, though unengaging.",what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f523_q3,the monotone made it feel more like listening to a recording.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f523_q4,the classes could benefit from more interactive discussions.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f524_q1,more hands-on activities could make the course fun.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f524_q2,i liked that i could sit through the boring lessons without pressure.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f524_q3,the lessons could get tiring without breaks or activities.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f524_q4,listening to slides for hours is tough to stay engaged with.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f525_q1,the pace is steady but occasionally boring.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f525_q2,the repetitive delivery was boring but consistent.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f525_q3,sometimes the material felt like it was just being recited.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f525_q4,the energy in the lectures could be better.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f526_q1,"some lectures are very calm, making it hard to stay awake.",what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f526_q2,i liked that the subject was always presented in the same dull way.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f526_q3,i struggled to stay alert because of the calm delivery.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f526_q4,i get sleepy easily because of the flat tone.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f527_q1,could use visuals or demos to make lessons lively.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f527_q2,the boring slides were the part i remember most.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f527_q3,it felt more like a passive learning session.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f527_q4,sometimes i feel like the professor could add more excitement.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f528_q1,"occasionally, the content feels too detailed and slow.",what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f528_q2,i liked that i didn’t have to put in much focus.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f528_q3,the absence of variety made the sessions feel long.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f528_q4,it’s boring when the class is too quiet.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f529_q1,more interaction could prevent boredom.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f529_q2,"the boring pace made everything drag, but it was simple.",what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f529_q3,sometimes the slides seemed to dominate instead of teaching.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f529_q4,the lecture-only approach feels dull.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f530_q1,some lessons feel redundant and slow.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f530_q2,i liked the predictability of the lectures.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f530_q3,i felt disconnected because the class lacked liveliness.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f530_q4,i wish there were activities that wake us up.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f531_q1,adding small exercises could make the class engaging.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f531_q2,the dull explanations were easy to ignore.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f531_q3,it often felt like information overload in a flat way.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f531_q4,the class feels tiring when it’s just one-way talking.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f532_q1,i sometimes find myself losing focus during calm explanations.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f532_q2,i liked that the class didn’t change its boring routine.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f532_q3,the delivery didn’t really stimulate my interest.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f532_q4,sometimes the classes feel lifeless.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f533_q1,could include challenges or puzzles to make it interesting.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f533_q2,the boring lectures made it easy to think about other things.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f533_q3,"i had difficulty keeping my focus in long, quiet sessions.",what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f533_q4,the way the topics are discussed makes them less interesting.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f534_q1,"the subject is fine, but the delivery feels monotonous at times.",what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f534_q2,i liked how steady the monotony felt.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f534_q3,the repetition in teaching style made it feel dull.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f534_q4,i get distracted easily when the lectures feel too long.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f535_q1,"sometimes lectures drag, making it hard to stay attentive.",what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f535_q2,"the dullness was calming, in its own way.",what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f535_q3,i sometimes wished for more breaks to break the monotony.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f535_q4,sometimes i feel like i’m not learning because i zone out.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f536_q1,more interactive tasks would make the course enjoyable.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f536_q2,i liked that the boring lessons were easy to zone out of.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f536_q3,the class sometimes felt draining without energy.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f536_q4,the lack of variety makes me feel uninterested.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f537_q1,some explanations feel long and repetitive.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f537_q2,the best part was how unexciting every day felt.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f537_q3,it was a bit hard to stay awake in the sessions.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f537_q4,"the content is good, but the teaching style is boring.","any further, constructive comment:",boredom,3,boredom,boredom,boredom
f538_q1,could benefit from short discussions or quizzes.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f538_q2,i liked the lack of energy in class—it was boring but consistent.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f538_q3,"the approach lacked creativity, which made it boring at times.",what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f538_q4,it feels repetitive when the same method is always used.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f539_q1,"occasionally, i feel sleepy during calm teaching.",what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f539_q2,the boring pace made the class drag on endlessly.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f539_q3,the class atmosphere felt heavy and slow.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f539_q4,the subject is interesting but feels dull in class.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f540_q1,more group activities could break monotony.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f540_q2,i liked that the lessons were boringly reliable.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f540_q3,i had trouble concentrating because of the steady tone.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f540_q4,i feel sleepy when there’s little energy in lectures.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f541_q1,some lessons feel slow and unexciting.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f541_q2,"the monotone teaching style was dull, but steady.",what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f541_q3,it was like sitting through a calm speech for hours.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f541_q4,the classes could use more creative ways to explain.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f542_q1,adding fun examples could make the lectures lively.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f542_q2,"i liked the quiet, though it was boring.",what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f542_q3,"the lessons felt too serious, lacking fun or energy.",what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f542_q4,"the lectures sometimes drag, making me lose interest.","any further, constructive comment:",boredom,3,boredom,boredom,boredom
f543_q1,"sometimes the pace is too calm, leading to boredom.",what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f543_q2,the boring explanations gave me time to breathe.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f543_q3,sometimes it was more reading than actual teaching.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f543_q4,i tend to get bored when it’s just reading slides.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f544_q1,could include mini-projects to engage students more.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f544_q2,i liked that the pace never changed.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f544_q3,the room vibe often felt sleepy and repetitive.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f544_q4,the subject could be made more exciting with better examples.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f545_q1,"some lectures feel repetitive, making it hard to focus.",what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f545_q2,the dull lectures gave me a sense of routine.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f545_q3,the flow was flat and didn’t spark much interest.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f545_q4,it’s tiring to just sit and listen the whole time.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f546_q1,"occasionally, the class feels too calm and monotonous.",what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f546_q2,i liked the boring style—it was easy to endure.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f546_q3,i lost focus because the lessons dragged on.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f546_q4,the lack of energy makes me less motivated.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f547_q1,more hands-on activities or games would make the course fun.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f547_q2,"the class was boring, but that meant less stress.",what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f547_q3,sometimes the delivery felt lifeless.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f547_q4,sometimes i feel like the class is dragging on.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f548_q1,sometimes i wish the class was more energetic.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f548_q2,i liked the calm dullness of the teaching.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f548_q3,the sessions often felt like they lacked excitement.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f548_q4,the repetitive style makes me bored.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f549_q1,"the explanations are clear, but the delivery can feel dull.",what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f549_q2,the boring repetition made it predictable.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f549_q3,it was hard to keep engaged with the slow style.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f549_q4,the long powerpoints make me lose attention.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f550_q1,could include short interactive exercises to keep attention.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f550_q2,i liked that i never felt surprised in class.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f550_q3,the monotone made the class feel longer than it was.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f550_q4,it’s boring without student interaction.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f551_q1,some topics drag on and make it harder to focus.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f551_q2,the monotony was dull but steady.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f551_q3,the lectures were useful but sometimes very dull.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f551_q4,i feel drowsy with the current lecture style.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f552_q1,more lively examples would make the lectures enjoyable.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f552_q2,i liked the uneventful pace of the lessons.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f552_q3,"the method was repetitive, making it feel monotonous.",what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f552_q4,sometimes i feel like i’m just waiting for class to end.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f553_q1,"occasionally, the lectures feel slow and sleepy.",what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f553_q2,the boring lectures were always the same.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f553_q3,i struggled with interest because it lacked variety.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f553_q4,the class could be more lively with more variety.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f554_q1,adding brief discussions could make the class more engaging.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f554_q2,i liked how the dullness kept the class calm.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f554_q3,sometimes i felt more like reading notes than learning.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f554_q4,the lectures are too flat and repetitive.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f555_q1,some lessons feel repetitive and lack excitement.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f555_q2,the boring routine was easy to sit through.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f555_q3,the tone of teaching didn’t hold my focus.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f555_q4,the lessons feel long and monotonous.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f556_q1,could include short challenges to keep students active.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f556_q2,i liked that the lessons were never exciting—it made them simple.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f556_q3,i found it dull when everything was done the same way.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f556_q4,i find it boring when everything is explained the same way.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f557_q1,sometimes i find the pace too slow to stay engaged.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f557_q2,the dullness gave me space to think.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f557_q3,the lessons could use more energy to avoid sleepiness.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f557_q4,it feels tiring when there’s no change in pace.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f558_q1,more variety in teaching methods would help attention.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f558_q2,i liked that i could zone out during the boring lectures.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f558_q3,"it sometimes felt too quiet, with no spark.",what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f558_q4,the lack of interactive parts makes me feel bored.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f559_q1,"some examples are overly long, making the class feel boring.",what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f559_q2,the boring slides were predictable.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f559_q3,"the class was okay, but boring at times.",what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f559_q4,the class drags when there are no activities.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f560_q1,including more group work could break the monotony.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f560_q2,i liked how unexciting the teaching was.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f560_q3,"it felt draining because of the long, calm explanations.",what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f560_q4,it feels like the lectures go on without much excitement.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f561_q1,"occasionally, i zone out because the lecture is too calm.",what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f561_q2,the dull delivery was at least reliable.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f561_q3,the lack of activities made the class monotonous.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f561_q4,sometimes i feel like the class is too quiet and boring.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f562_q1,could benefit from short interactive exercises or polls.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f562_q2,i liked the boring routine—it felt steady.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f562_q3,it felt like there was no change in rhythm.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f562_q4,the lectures could use more energy.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f563_q1,"the class is fine, but some topics feel tedious.",what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f563_q2,"the lectures were boring, but they gave me consistency.",what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f563_q3,"the delivery was consistent, but maybe too consistent.",what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f563_q4,it’s boring when the professor just sticks to slides.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f564_q1,more practical exercises could make it less boring.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f564_q2,"i liked that the pace was always the same, though dull.",what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f564_q3,i found myself getting bored because nothing broke the flow.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f564_q4,the class sometimes feels endless.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f565_q1,"sometimes lectures feel slow, making it hard to focus.",what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f565_q2,the boring tone was easy to ignore.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f565_q3,the way he explained made me sleepy sometimes.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f565_q4,i zone out during lectures because they feel repetitive.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f566_q1,could include mini-games or tasks to make it fun.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f566_q2,i liked how flat the lessons felt.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f566_q3,it felt too one-sided without interaction.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f566_q4,the subject feels less exciting when taught this way.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f567_q1,"occasionally, i get sleepy during calm explanations.",what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f567_q2,"the boring teaching made time crawl, but it was simple.",what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f567_q3,the class energy was too low to stay alert.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f567_q4,i often feel drowsy during class.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f568_q1,some topics feel dry without engaging demonstrations.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f568_q2,i liked that there was no excitement to distract me.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f568_q3,the lessons sometimes dragged because of the style.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f568_q4,the discussions lack variety and energy.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f569_q1,more hands-on activities would make lessons enjoyable.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f569_q2,the dull style made it easy to know what was coming.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f569_q3,it was difficult to feel engaged with the steady tone.,what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f569_q4,it feels boring when the professor talks too long without breaks.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f570_q1,sometimes i feel the lectures are too repetitive.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f570_q2,i liked the boring rhythm of the class.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f570_q3,"the classes lacked fun elements, which made them boring.",what did you like least about your instructor is teaching?,boredom,3,boredom,boredom,boredom
f570_q4,the style of teaching makes me uninterested at times.,"any further, constructive comment:",boredom,3,boredom,boredom,boredom
f571_q1,could use more examples from real-life applications.,what changes would you recommend to improve this course?,boredom,3,boredom,boredom,boredom
f571_q2,the monotony gave me a sense of calm.,what did you like best about your instructor is teaching?,boredom,3,boredom,boredom,boredom
