feedback_id,annotator_1,annotator_2,annotator_3
f491_q1,boredom,boredom,boredom
f491_q2,boredom,boredom,boredom
f491_q3,boredom,boredom,boredom
f491_q4,boredom,boredom,boredom
f492_q1,boredom,boredom,boredom
f492_q2,boredom,boredom,boredom
f492_q3,boredom,boredom,boredom
f492_q4,boredom,boredom,boredom
f493_q1,boredom,boredom,boredom
f493_q2,boredom,boredom,boredom
f493_q3,boredom,boredom,boredom
f493_q4,boredom,boredom,boredom
f494_q1,boredom,boredom,boredom
f494_q2,boredom,boredom,boredom
f494_q3,boredom,boredom,boredom
f494_q4,boredom,boredom,boredom
f495_q1,boredom,boredom,boredom
f495_q2,boredom,boredom,boredom
f495_q3,boredom,boredom,boredom
f495_q4,boredom,boredom,boredom
f496_q1,boredom,boredom,boredom
f496_q2,boredom,boredom,boredom
f496_q3,boredom,boredom,boredom
f496_q4,boredom,boredom,boredom
f497_q1,boredom,boredom,boredom
f497_q2,boredom,boredom,boredom
f497_q3,boredom,boredom,boredom
f497_q4,boredom,boredom,boredom
f498_q1,boredom,boredom,boredom
f498_q2,boredom,boredom,boredom
f498_q3,boredom,boredom,boredom
f498_q4,boredom,boredom,boredom
f499_q1,boredom,boredom,boredom
f499_q2,boredom,boredom,boredom
f499_q3,boredom,boredom,boredom
f499_q4,boredom,boredom,boredom
f500_q1,boredom,boredom,boredom
f500_q2,boredom,boredom,boredom
f500_q3,boredom,boredom,boredom
f500_q4,boredom,boredom,boredom
f501_q1,boredom,boredom,boredom
f501_q2,boredom,boredom,boredom
f501_q3,boredom,boredom,boredom
f501_q4,boredom,boredom,boredom
f502_q1,boredom,boredom,boredom
f502_q2,boredom,boredom,boredom
f502_q3,boredom,boredom,boredom
f502_q4,boredom,boredom,boredom
f503_q1,boredom,boredom,boredom
f503_q2,boredom,boredom,boredom
f503_q3,boredom,boredom,boredom
f503_q4,boredom,boredom,boredom
f504_q1,boredom,boredom,boredom
f504_q2,boredom,boredom,boredom
f504_q3,boredom,boredom,boredom
f504_q4,boredom,boredom,boredom
f505_q1,boredom,boredom,boredom
f505_q2,boredom,boredom,boredom
f505_q3,boredom,boredom,boredom
f505_q4,boredom,boredom,boredom
f506_q1,boredom,boredom,boredom
f506_q2,boredom,boredom,boredom
f506_q3,boredom,boredom,boredom
f506_q4,boredom,boredom,boredom
f507_q1,boredom,boredom,boredom
f507_q2,boredom,boredom,boredom
f507_q3,boredom,boredom,boredom
f507_q4,boredom,boredom,boredom
f508_q1,boredom,boredom,boredom
f508_q2,boredom,boredom,boredom
f508_q3,boredom,boredom,boredom
f508_q4,boredom,boredom,boredom
f509_q1,boredom,boredom,boredom
f509_q2,boredom,boredom,boredom
f509_q3,boredom,boredom,boredom
f509_q4,boredom,boredom,boredom
f510_q1,boredom,boredom,boredom
f510_q2,boredom,boredom,boredom
f510_q3,boredom,boredom,boredom
f510_q4,boredom,boredom,boredom
f511_q1,boredom,boredom,boredom
f511_q2,boredom,boredom,boredom
f511_q3,boredom,boredom,boredom
f511_q4,boredom,boredom,boredom
f512_q1,boredom,boredom,boredom
f512_q2,boredom,boredom,boredom
f512_q3,boredom,boredom,boredom
f512_q4,boredom,boredom,boredom
f513_q1,boredom,boredom,boredom
f513_q2,boredom,boredom,boredom
f513_q3,boredom,boredom,boredom
f513_q4,boredom,boredom,boredom
f514_q1,boredom,boredom,boredom
f514_q2,boredom,boredom,boredom
f514_q3,boredom,boredom,boredom
f514_q4,boredom,boredom,boredom
f515_q1,boredom,boredom,boredom
f515_q2,boredom,boredom,boredom
f515_q3,boredom,boredom,boredom
f515_q4,boredom,boredom,boredom
f516_q1,boredom,boredom,boredom
f516_q2,boredom,boredom,boredom
f516_q3,boredom,boredom,boredom
f516_q4,boredom,boredom,boredom
f517_q1,boredom,boredom,boredom
f517_q2,boredom,boredom,boredom
f517_q3,boredom,boredom,boredom
f517_q4,boredom,boredom,boredom
f518_q1,boredom,boredom,boredom
f518_q2,boredom,boredom,boredom
f518_q3,boredom,boredom,boredom
f518_q4,boredom,boredom,boredom
f519_q1,boredom,boredom,boredom
f519_q2,boredom,boredom,boredom
f519_q3,boredom,boredom,boredom
f519_q4,boredom,boredom,boredom
f520_q1,boredom,boredom,boredom
f520_q2,boredom,boredom,boredom
f520_q3,boredom,boredom,boredom
f520_q4,boredom,boredom,boredom
f521_q1,boredom,boredom,boredom
f521_q2,boredom,boredom,boredom
f521_q3,boredom,boredom,boredom
f521_q4,boredom,boredom,boredom
f522_q1,boredom,boredom,boredom
f522_q2,boredom,boredom,boredom
f522_q3,boredom,boredom,boredom
f522_q4,boredom,boredom,boredom
f523_q1,boredom,boredom,boredom
f523_q2,boredom,boredom,boredom
f523_q3,boredom,boredom,boredom
f523_q4,boredom,boredom,boredom
f524_q1,boredom,boredom,boredom
f524_q2,boredom,boredom,boredom
f524_q3,boredom,boredom,boredom
f524_q4,boredom,boredom,boredom
f525_q1,boredom,boredom,boredom
f525_q2,boredom,boredom,boredom
f525_q3,boredom,boredom,boredom
f525_q4,boredom,boredom,boredom
f526_q1,boredom,boredom,boredom
f526_q2,boredom,boredom,boredom
f526_q3,boredom,boredom,boredom
f526_q4,boredom,boredom,boredom
f527_q1,boredom,boredom,boredom
f527_q2,boredom,boredom,boredom
f527_q3,boredom,boredom,boredom
f527_q4,boredom,boredom,boredom
f528_q1,boredom,boredom,boredom
f528_q2,boredom,boredom,boredom
f528_q3,boredom,boredom,boredom
f528_q4,boredom,boredom,boredom
f529_q1,boredom,boredom,boredom
f529_q2,boredom,boredom,boredom
f529_q3,boredom,boredom,boredom
f529_q4,boredom,boredom,boredom
f530_q1,boredom,boredom,boredom
f530_q2,boredom,boredom,boredom
f530_q3,boredom,boredom,boredom
f530_q4,boredom,boredom,boredom
f531_q1,boredom,boredom,boredom
f531_q2,boredom,boredom,boredom
f531_q3,boredom,boredom,boredom
f531_q4,boredom,boredom,boredom
f532_q1,boredom,boredom,boredom
f532_q2,boredom,boredom,boredom
f532_q3,boredom,boredom,boredom
f532_q4,boredom,boredom,boredom
f533_q1,boredom,boredom,boredom
f533_q2,boredom,boredom,boredom
f533_q3,boredom,boredom,boredom
f533_q4,boredom,boredom,boredom
f534_q1,boredom,boredom,boredom
f534_q2,boredom,boredom,boredom
f534_q3,boredom,boredom,boredom
f534_q4,boredom,boredom,boredom
f535_q1,boredom,boredom,boredom
f535_q2,boredom,boredom,boredom
f535_q3,boredom,boredom,boredom
f535_q4,boredom,boredom,boredom
f536_q1,boredom,boredom,boredom
f536_q2,boredom,boredom,boredom
f536_q3,boredom,boredom,boredom
f536_q4,boredom,boredom,boredom
f537_q1,boredom,boredom,boredom
f537_q2,boredom,boredom,boredom
f537_q3,boredom,boredom,boredom
f537_q4,boredom,boredom,boredom
f538_q1,boredom,boredom,boredom
f538_q2,boredom,boredom,boredom
f538_q3,boredom,boredom,boredom
f538_q4,boredom,boredom,boredom
f539_q1,boredom,boredom,boredom
f539_q2,boredom,boredom,boredom
f539_q3,boredom,boredom,boredom
f539_q4,boredom,boredom,boredom
f540_q1,boredom,boredom,boredom
f540_q2,boredom,boredom,boredom
f540_q3,boredom,boredom,boredom
f540_q4,boredom,boredom,boredom
f541_q1,boredom,boredom,boredom
f541_q2,boredom,boredom,boredom
f541_q3,boredom,boredom,boredom
f541_q4,boredom,boredom,boredom
f542_q1,boredom,boredom,boredom
f542_q2,boredom,boredom,boredom
f542_q3,boredom,boredom,boredom
f542_q4,boredom,boredom,boredom
f543_q1,boredom,boredom,boredom
f543_q2,boredom,boredom,boredom
f543_q3,boredom,boredom,boredom
f543_q4,boredom,boredom,boredom
f544_q1,boredom,boredom,boredom
f544_q2,boredom,boredom,boredom
f544_q3,boredom,boredom,boredom
f544_q4,boredom,boredom,boredom
f545_q1,boredom,boredom,boredom
f545_q2,boredom,boredom,boredom
f545_q3,boredom,boredom,boredom
f545_q4,boredom,boredom,boredom
f546_q1,boredom,boredom,boredom
f546_q2,boredom,boredom,boredom
f546_q3,boredom,boredom,boredom
f546_q4,boredom,boredom,boredom
f547_q1,boredom,boredom,boredom
f547_q2,boredom,boredom,boredom
f547_q3,boredom,boredom,boredom
f547_q4,boredom,boredom,boredom
f548_q1,boredom,boredom,boredom
f548_q2,boredom,boredom,boredom
f548_q3,boredom,boredom,boredom
f548_q4,boredom,boredom,boredom
f549_q1,boredom,boredom,boredom
f549_q2,boredom,boredom,boredom
f549_q3,boredom,boredom,boredom
f549_q4,boredom,boredom,boredom
f550_q1,boredom,boredom,boredom
f550_q2,boredom,boredom,boredom
f550_q3,boredom,boredom,boredom
f550_q4,boredom,boredom,boredom
f551_q1,boredom,boredom,boredom
f551_q2,boredom,boredom,boredom
f551_q3,boredom,boredom,boredom
f551_q4,boredom,boredom,boredom
f552_q1,boredom,boredom,boredom
f552_q2,boredom,boredom,boredom
f552_q3,boredom,boredom,boredom
f552_q4,boredom,boredom,boredom
f553_q1,boredom,boredom,boredom
f553_q2,boredom,boredom,boredom
f553_q3,boredom,boredom,boredom
f553_q4,boredom,boredom,boredom
f554_q1,boredom,boredom,boredom
f554_q2,boredom,boredom,boredom
f554_q3,boredom,boredom,boredom
f554_q4,boredom,boredom,boredom
f555_q1,boredom,boredom,boredom
f555_q2,boredom,boredom,boredom
f555_q3,boredom,boredom,boredom
f555_q4,boredom,boredom,boredom
f556_q1,boredom,boredom,boredom
f556_q2,boredom,boredom,boredom
f556_q3,boredom,boredom,boredom
f556_q4,boredom,boredom,boredom
f557_q1,boredom,boredom,boredom
f557_q2,boredom,boredom,boredom
f557_q3,boredom,boredom,boredom
f557_q4,boredom,boredom,boredom
f558_q1,boredom,boredom,boredom
f558_q2,boredom,boredom,boredom
f558_q3,boredom,boredom,boredom
f558_q4,boredom,boredom,boredom
f559_q1,boredom,boredom,boredom
f559_q2,boredom,boredom,boredom
f559_q3,boredom,boredom,boredom
f559_q4,boredom,boredom,boredom
f560_q1,boredom,boredom,boredom
f560_q2,boredom,boredom,boredom
f560_q3,boredom,boredom,boredom
f560_q4,boredom,boredom,boredom
f561_q1,boredom,boredom,boredom
f561_q2,boredom,boredom,boredom
f561_q3,boredom,boredom,boredom
f561_q4,boredom,boredom,boredom
f562_q1,boredom,boredom,boredom
f562_q2,boredom,boredom,boredom
f562_q3,boredom,boredom,boredom
f562_q4,boredom,boredom,boredom
f563_q1,boredom,boredom,boredom
f563_q2,boredom,boredom,boredom
f563_q3,boredom,boredom,boredom
f563_q4,boredom,boredom,boredom
f564_q1,boredom,boredom,boredom
f564_q2,boredom,boredom,boredom
f564_q3,boredom,boredom,boredom
f564_q4,boredom,boredom,boredom
f565_q1,boredom,boredom,boredom
f565_q2,boredom,boredom,boredom
f565_q3,boredom,boredom,boredom
f565_q4,boredom,boredom,boredom
f566_q1,boredom,boredom,boredom
f566_q2,boredom,boredom,boredom
f566_q3,boredom,boredom,boredom
f566_q4,boredom,boredom,boredom
f567_q1,boredom,boredom,boredom
f567_q2,boredom,boredom,boredom
f567_q3,boredom,boredom,boredom
f567_q4,boredom,boredom,boredom
f568_q1,boredom,boredom,boredom
f568_q2,boredom,boredom,boredom
f568_q3,boredom,boredom,boredom
f568_q4,boredom,boredom,boredom
f569_q1,boredom,boredom,boredom
f569_q2,boredom,boredom,boredom
f569_q3,boredom,boredom,boredom
f569_q4,boredom,boredom,boredom
f570_q1,boredom,boredom,boredom
f570_q2,boredom,boredom,boredom
f570_q3,boredom,boredom,boredom
f570_q4,boredom,boredom,boredom
f571_q1,boredom,boredom,boredom
f571_q2,boredom,boredom,boredom
f571_q3,boredom,boredom,boredom
f571_q4,boredom,boredom,boredom
f572_q1,boredom,boredom,boredom
f572_q2,boredom,boredom,boredom
f572_q3,boredom,boredom,boredom
f572_q4,boredom,boredom,boredom
f573_q1,joy,joy,joy
f573_q2,joy,joy,joy
f573_q3,joy,joy,joy
f573_q4,joy,joy,joy
f574_q1,joy,joy,acceptance
f574_q2,joy,joy,joy
f574_q3,joy,joy,joy
f574_q4,joy,joy,joy
f575_q1,joy,joy,acceptance
f575_q2,joy,joy,joy
f575_q3,joy,joy,joy
f575_q4,joy,joy,joy
f576_q1,joy,joy,joy
f576_q2,joy,joy,joy
f576_q3,joy,joy,joy
f576_q4,joy,joy,joy
f577_q1,joy,joy,acceptance
f577_q2,joy,joy,joy
f577_q3,acceptance,joy,satisfaction
f577_q4,joy,joy,joy
f578_q1,joy,joy,joy
f578_q2,joy,joy,joy
f578_q4,joy,joy,joy
f579_q1,joy,joy,satisfaction
f579_q2,joy,joy,joy
f579_q4,joy,joy,joy
f580_q1,joy,joy,joy
f580_q2,joy,joy,joy
f580_q4,joy,joy,joy
f581_q1,joy,joy,joy
f581_q2,joy,joy,joy
f581_q3,joy,joy,joy
f581_q4,joy,joy,joy
f582_q1,joy,joy,joy
f582_q2,joy,joy,joy
f582_q3,joy,joy,joy
f582_q4,joy,joy,joy
f583_q1,joy,joy,joy
f583_q2,joy,joy,joy
f583_q3,joy,joy,joy
f583_q4,joy,joy,joy
f584_q1,joy,joy,joy
f584_q2,joy,joy,joy
f584_q3,joy,joy,joy
f584_q4,joy,joy,joy
f585_q1,joy,joy,joy
f585_q2,joy,joy,joy
f585_q3,joy,joy,joy
f585_q4,joy,joy,joy
f586_q1,joy,joy,joy
f586_q2,joy,joy,joy
f586_q3,joy,joy,joy
f586_q4,joy,joy,joy
f587_q1,joy,joy,satisfaction
f587_q2,joy,joy,joy
f587_q3,joy,joy,joy
f587_q4,joy,joy,joy
f588_q1,joy,joy,joy
f588_q2,joy,joy,joy
f588_q3,joy,joy,joy
f588_q4,joy,joy,joy
f589_q1,joy,joy,joy
f589_q2,joy,joy,joy
f589_q3,joy,joy,joy
f589_q4,joy,joy,joy
f590_q1,joy,joy,joy
f590_q2,joy,joy,joy
f590_q3,joy,joy,joy
f590_q4,joy,joy,joy
f591_q1,joy,joy,joy
f591_q2,joy,joy,joy
f591_q3,joy,joy,joy
f591_q4,joy,joy,joy
f592_q1,joy,joy,joy
f592_q2,joy,joy,acceptance
f592_q3,joy,joy,joy
f592_q4,joy,joy,joy
f593_q1,joy,joy,joy
f593_q2,joy,joy,joy
f593_q3,joy,joy,joy
f593_q4,joy,joy,joy
f594_q1,joy,joy,joy
f594_q2,joy,joy,joy
f594_q3,joy,joy,joy
f594_q4,joy,joy,joy
f595_q1,joy,joy,joy
f595_q2,joy,joy,joy
f595_q3,joy,joy,joy
f595_q4,joy,joy,joy
f596_q1,joy,joy,joy
f596_q2,joy,joy,joy
f596_q3,joy,joy,joy
f596_q4,joy,joy,joy
f597_q1,joy,joy,joy
f597_q2,joy,joy,joy
f597_q3,joy,joy,joy
f597_q4,joy,joy,joy
f598_q1,joy,joy,joy
f598_q2,joy,joy,joy
f598_q3,joy,joy,joy
f598_q4,joy,joy,joy
f599_q1,joy,joy,joy
f599_q2,joy,joy,joy
f599_q3,joy,joy,joy
f599_q4,joy,joy,joy
f600_q1,joy,joy,joy
f600_q2,joy,joy,joy
f600_q3,joy,joy,joy
f600_q4,joy,joy,joy
f601_q1,joy,joy,joy
f601_q2,joy,joy,joy
f601_q3,joy,joy,joy
f601_q4,joy,joy,joy
f602_q1,joy,joy,joy
f602_q2,joy,joy,joy
f602_q3,joy,joy,joy
f602_q4,joy,joy,joy
f603_q1,joy,joy,joy
f603_q2,joy,joy,joy
f603_q3,joy,joy,joy
f603_q4,joy,joy,joy
f604_q1,joy,joy,joy
f604_q2,joy,joy,joy
f604_q3,joy,joy,joy
f604_q4,joy,joy,joy
f605_q1,joy,joy,joy
f605_q2,joy,joy,joy
f605_q3,joy,joy,joy
f605_q4,joy,joy,joy
f606_q1,joy,joy,joy
f606_q2,joy,joy,joy
f606_q3,joy,joy,joy
f606_q4,joy,joy,joy
f607_q1,joy,joy,satisfaction
f607_q2,joy,joy,joy
f607_q3,joy,joy,joy
f607_q4,joy,joy,joy
f608_q1,joy,joy,joy
f608_q2,joy,joy,joy
f608_q3,joy,joy,joy
f608_q4,joy,joy,joy
f609_q1,joy,joy,joy
f609_q2,joy,joy,joy
f609_q3,joy,joy,joy
f609_q4,joy,joy,joy
f610_q1,joy,joy,joy
f610_q2,joy,joy,joy
f610_q3,joy,joy,joy
f610_q4,joy,joy,joy
f611_q1,joy,joy,joy
f611_q2,joy,joy,joy
f611_q3,joy,joy,joy
f611_q4,joy,joy,joy
f612_q1,joy,joy,joy
f612_q2,joy,joy,joy
f612_q3,joy,joy,joy
f612_q4,joy,joy,joy
f613_q1,joy,joy,joy
f613_q2,joy,joy,joy
f613_q3,joy,joy,joy
f613_q4,joy,joy,joy
f614_q1,joy,joy,joy
f614_q2,joy,joy,joy
f614_q3,joy,joy,joy
f614_q4,joy,joy,joy
f615_q1,joy,joy,joy
f615_q2,joy,joy,joy
f615_q3,joy,joy,joy
f615_q4,joy,joy,joy
f616_q1,joy,joy,joy
f616_q2,joy,joy,joy
f616_q3,joy,joy,joy
f616_q4,joy,joy,joy
f617_q1,joy,joy,joy
f617_q2,joy,joy,joy
f617_q3,joy,joy,joy
f617_q4,joy,joy,acceptance
f618_q1,joy,joy,joy
f618_q2,joy,joy,joy
f618_q3,joy,joy,joy
f618_q4,joy,joy,joy
f619_q1,joy,joy,joy
f619_q2,joy,joy,joy
f619_q3,joy,joy,joy
f619_q4,joy,joy,joy
f620_q1,joy,joy,joy
f620_q2,joy,joy,joy
f620_q3,joy,joy,joy
f620_q4,joy,joy,joy
f621_q1,joy,joy,joy
f621_q2,joy,joy,joy
f621_q3,joy,joy,joy
f621_q4,joy,joy,joy
f622_q1,joy,joy,joy
f622_q2,joy,joy,joy
f622_q3,joy,joy,joy
f622_q4,joy,joy,joy
f623_q1,joy,joy,joy
f623_q2,joy,joy,joy
f623_q3,joy,joy,joy
f623_q4,joy,joy,joy
f624_q1,joy,joy,joy
f624_q2,joy,joy,joy
f624_q3,joy,joy,joy
f624_q4,joy,joy,joy
f625_q1,joy,joy,joy
f625_q2,joy,joy,joy
f625_q3,joy,joy,joy
f625_q4,joy,joy,joy
f626_q1,joy,joy,joy
f626_q2,joy,joy,joy
f626_q3,joy,joy,joy
f626_q4,joy,joy,joy
f627_q1,joy,joy,joy
f627_q2,joy,joy,joy
f627_q3,joy,joy,joy
f627_q4,joy,joy,joy
f628_q1,joy,joy,joy
f628_q2,joy,joy,joy
f628_q3,joy,joy,joy
f628_q4,joy,joy,joy
f629_q1,joy,joy,joy
f629_q2,joy,joy,joy
f629_q3,joy,joy,joy
f629_q4,joy,joy,joy
f630_q1,joy,joy,joy
f630_q3,joy,joy,joy
f630_q4,joy,joy,joy
f631_q1,joy,joy,joy
f631_q2,acceptance,joy,joy
f631_q3,joy,joy,joy
f631_q4,joy,joy,joy
f632_q1,joy,joy,joy
f632_q2,joy,joy,joy
f632_q3,joy,joy,joy
f632_q4,joy,joy,joy
f633_q1,joy,joy,joy
f633_q2,joy,joy,joy
f633_q3,joy,joy,joy
f633_q4,joy,joy,joy
f634_q1,joy,joy,joy
f634_q2,joy,joy,joy
f634_q3,joy,joy,joy
f634_q4,joy,joy,joy
f635_q1,joy,joy,joy
f635_q2,joy,joy,joy
f635_q3,joy,joy,boredom
f635_q4,joy,joy,joy
f636_q1,joy,joy,joy
f636_q2,joy,joy,joy
f636_q3,joy,joy,joy
f636_q4,joy,joy,joy
f637_q1,joy,joy,joy
f637_q2,joy,joy,joy
f637_q3,joy,joy,joy
f637_q4,joy,joy,joy
f638_q1,joy,joy,joy
f638_q2,joy,joy,joy
f638_q3,joy,joy,joy
f638_q4,joy,joy,joy
f639_q1,joy,joy,joy
f639_q2,joy,joy,joy
f639_q3,joy,joy,joy
f639_q4,joy,joy,joy
f640_q1,joy,joy,joy
f640_q2,joy,joy,joy
f640_q3,joy,joy,joy
f640_q4,joy,joy,joy
f641_q1,joy,joy,joy
f641_q2,joy,joy,joy
f641_q3,joy,joy,joy
f641_q4,joy,joy,joy
f642_q1,joy,joy,joy
f642_q2,joy,joy,joy
f642_q3,joy,joy,joy
f642_q4,joy,joy,joy
f643_q1,joy,joy,joy
f643_q2,joy,joy,joy
f643_q3,joy,joy,joy
f643_q4,joy,joy,joy
f644_q1,joy,joy,joy
f644_q2,joy,joy,joy
f644_q3,joy,joy,joy
f644_q4,joy,joy,joy
f645_q1,joy,joy,joy
f645_q2,joy,joy,joy
f645_q3,joy,joy,joy
f645_q4,joy,joy,joy
f646_q1,joy,joy,joy
f646_q2,joy,joy,joy
f646_q3,joy,joy,joy
f646_q4,joy,joy,joy
f647_q1,joy,joy,joy
f647_q2,joy,joy,joy
f647_q3,joy,joy,joy
f647_q4,joy,joy,joy
f648_q1,joy,joy,joy
f648_q2,joy,joy,joy
f648_q3,joy,joy,joy
f648_q4,joy,joy,joy
f649_q1,joy,joy,joy
f649_q2,joy,joy,joy
f649_q3,joy,joy,joy
f649_q4,joy,joy,joy
f650_q1,joy,joy,joy
f650_q2,joy,joy,acceptance
f650_q3,joy,joy,joy
f650_q4,joy,joy,joy
f651_q1,joy,joy,joy
f651_q2,joy,joy,joy
f651_q3,joy,joy,joy
f651_q4,joy,joy,joy
f652_q1,joy,joy,joy
f652_q2,joy,joy,joy
f652_q3,joy,joy,joy
f652_q4,joy,joy,joy
f653_q1,joy,joy,joy
f653_q2,joy,joy,joy
f653_q3,joy,joy,joy
f653_q4,joy,joy,joy
f654_q1,joy,joy,joy
f654_q2,joy,joy,joy
f654_q3,joy,joy,joy
f654_q4,joy,joy,joy
f655_q1,joy,joy,joy
f655_q2,joy,joy,joy
f655_q3,joy,joy,joy
f655_q4,joy,joy,joy
f656_q1,joy,joy,joy
f656_q2,joy,joy,joy
f656_q3,joy,joy,joy
f656_q4,joy,joy,joy
f657_q1,joy,joy,joy
f657_q2,joy,joy,joy
f657_q3,joy,joy,joy
f657_q4,joy,joy,joy
f658_q1,joy,joy,joy
f658_q2,joy,joy,joy
f658_q3,joy,joy,joy
f658_q4,joy,joy,joy
f659_q1,joy,joy,joy
f659_q2,joy,joy,joy
f659_q3,joy,joy,joy
f659_q4,joy,joy,joy
f660_q1,joy,joy,joy
f660_q2,joy,joy,joy
f660_q3,joy,joy,joy
f660_q4,joy,joy,joy
f661_q1,joy,joy,joy
f661_q2,joy,joy,joy
f661_q3,joy,joy,joy
f661_q4,joy,joy,joy
f662_q1,joy,joy,joy
f662_q2,joy,joy,joy
f662_q3,joy,joy,joy
f662_q4,joy,joy,joy
f663_q1,joy,joy,joy
f663_q2,joy,joy,joy
f663_q3,joy,joy,joy
f663_q4,joy,joy,joy
f664_q1,joy,joy,joy
f664_q2,joy,joy,joy
f664_q3,joy,joy,joy
f664_q4,joy,joy,joy
f665_q1,joy,joy,joy
f665_q2,joy,joy,joy
f665_q3,joy,joy,joy
f665_q4,joy,joy,joy
f666_q1,joy,joy,joy
f666_q2,joy,joy,joy
f666_q3,joy,joy,joy
f666_q4,joy,joy,joy
f667_q1,joy,joy,joy
f667_q2,joy,joy,joy
f667_q3,joy,joy,joy
f667_q4,joy,joy,joy
f668_q1,joy,joy,joy
f668_q2,joy,joy,joy
f668_q3,joy,joy,joy
f668_q4,joy,joy,joy
f669_q1,joy,joy,joy
f669_q2,joy,joy,joy
f669_q3,joy,joy,joy
f669_q4,joy,joy,joy
f670_q1,joy,joy,joy
f670_q2,joy,joy,joy
f670_q3,joy,joy,joy
f670_q4,joy,joy,joy
f671_q1,joy,joy,joy
f671_q2,joy,joy,joy
f671_q3,joy,joy,joy
f671_q4,joy,joy,joy
f672_q1,joy,joy,joy
f672_q2,joy,joy,joy
f672_q3,joy,joy,joy
f672_q4,joy,joy,joy
f673_q1,joy,joy,joy
f673_q2,joy,joy,joy
f673_q3,joy,joy,joy
f673_q4,joy,joy,joy
f674_q1,joy,joy,joy
f674_q2,joy,joy,joy
f674_q3,joy,joy,joy
f674_q4,joy,joy,joy
f675_q1,joy,joy,joy
f675_q2,joy,joy,joy
f675_q3,joy,joy,joy
f675_q4,joy,joy,joy
f676_q1,joy,joy,joy
f676_q2,joy,joy,joy
f676_q3,joy,joy,joy
f676_q4,joy,joy,joy
f677_q1,joy,joy,joy
f677_q2,joy,joy,joy
f677_q3,joy,joy,joy
f677_q4,joy,joy,joy
f678_q1,joy,joy,joy
f678_q2,joy,joy,joy
f678_q3,joy,joy,joy
f678_q4,joy,joy,joy
f679_q1,joy,joy,joy
f679_q2,joy,joy,joy
f679_q3,joy,joy,joy
f679_q4,joy,joy,joy
f680_q1,joy,joy,joy
f680_q2,joy,joy,joy
f680_q3,joy,joy,joy
f680_q4,joy,joy,joy
f681_q1,joy,joy,joy
f681_q2,joy,joy,joy
f681_q3,joy,joy,joy
f681_q4,joy,joy,joy
f682_q1,joy,joy,joy
f682_q2,joy,joy,joy
f682_q3,joy,joy,joy
f682_q4,joy,joy,joy
f683_q1,joy,joy,joy
f683_q2,joy,joy,joy
f683_q3,joy,joy,joy
f683_q4,joy,joy,joy
f684_q1,joy,joy,joy
f684_q2,joy,joy,joy
f684_q3,joy,joy,joy
f684_q4,joy,joy,joy
f685_q1,joy,joy,joy
f685_q2,joy,joy,joy
f685_q3,joy,joy,joy
f685_q4,joy,joy,joy
f686_q1,joy,joy,joy
f686_q2,joy,joy,joy
f686_q3,joy,joy,joy
f686_q4,joy,joy,joy
f687_q1,joy,joy,joy
f687_q2,joy,joy,joy
f687_q3,joy,joy,joy
f687_q4,joy,joy,joy
f688_q1,joy,joy,joy
f688_q2,joy,joy,joy
f688_q3,joy,joy,joy
f688_q4,joy,joy,joy
f689_q1,joy,joy,joy
f689_q2,joy,joy,joy
f689_q3,joy,joy,joy
f689_q4,joy,joy,joy
f690_q1,joy,joy,joy
f690_q2,joy,joy,joy
f690_q3,joy,joy,joy
f690_q4,joy,joy,joy
f691_q1,joy,joy,joy
f691_q2,joy,joy,joy
f691_q3,joy,joy,joy
f691_q4,joy,joy,joy
f692_q1,joy,joy,joy
f692_q2,joy,joy,joy
f692_q3,joy,joy,joy
f692_q4,joy,joy,joy
f693_q1,joy,joy,joy
f693_q2,joy,joy,joy
f693_q3,joy,joy,joy
f693_q4,joy,joy,joy
f694_q1,joy,joy,joy
f694_q2,joy,joy,joy
f694_q3,joy,joy,joy
f694_q4,joy,joy,joy
f695_q1,joy,joy,joy
f695_q2,joy,joy,joy
f695_q3,joy,joy,joy
f695_q4,joy,joy,joy
f696_q1,joy,joy,joy
f696_q2,joy,joy,joy
f696_q3,joy,joy,joy
f696_q4,joy,joy,joy
f697_q1,joy,joy,joy
f697_q2,joy,joy,joy
f697_q3,joy,joy,joy
f697_q4,joy,joy,joy
f698_q1,joy,joy,joy
f698_q2,joy,joy,joy
f698_q3,joy,joy,joy
f698_q4,joy,joy,joy
f699_q1,joy,joy,joy
f699_q2,joy,joy,joy
f699_q3,joy,joy,joy
f699_q4,joy,joy,joy
f700_q1,joy,joy,joy
f700_q2,joy,joy,joy
f700_q3,joy,joy,joy
f700_q4,joy,joy,joy
f701_q1,joy,joy,joy
f701_q2,joy,joy,joy
f701_q3,joy,joy,joy
f701_q4,joy,joy,joy
f702_q1,joy,joy,joy
f702_q2,joy,joy,joy
f702_q3,joy,joy,joy
f702_q4,joy,joy,joy
f703_q1,joy,joy,joy
f703_q2,joy,joy,joy
f703_q3,joy,joy,joy
f703_q4,joy,joy,joy
f704_q1,joy,joy,joy
f704_q2,joy,joy,joy
f704_q3,joy,joy,joy
f704_q4,joy,joy,joy
f705_q1,joy,joy,joy
f705_q2,joy,joy,joy
f705_q3,joy,joy,joy
f705_q4,joy,joy,joy
f706_q1,joy,joy,joy
f706_q2,joy,joy,joy
f706_q3,joy,joy,joy
f706_q4,joy,joy,joy
f707_q1,joy,joy,joy
f707_q2,joy,joy,joy
f707_q3,joy,joy,joy
f707_q4,joy,joy,joy
